date,open,high,low,close,volume,dividends,stock_splits
2024-11-14,86.54036793961814,87.2482605371745,85.39003318592485,86.98280334472656,359022,0.0,0.0
2024-11-15,87.1597764195629,88.48708265945473,86.80582673871936,87.86767578125,421005,0.0,0.0
2024-11-18,87.69069077320746,88.48707580566406,87.60220504760743,88.48707580566406,333230,0.0,0.0
2024-11-19,88.48707580566406,88.92951118469239,87.9561547010357,88.48707580566406,292030,0.0,0.0
2024-11-20,88.92951965332031,88.92951965332031,88.92951965332031,88.92951965332031,254247,0.0,0.0
2024-11-21,88.92951965332031,88.92951965332031,88.04464881099872,88.92951965332031,156231,0.0,0.0
2024-11-22,88.92951888336246,88.92951888336246,88.31011199951172,88.31011199951172,91086,0.0,0.0
2024-11-25,88.92951367758765,89.81438446044922,88.48707828615686,89.81438446044922,343223,0.0,0.0
2024-11-26,89.81439049564192,89.81439049564192,88.48708423215952,88.92951965332031,154103,0.0,0.0
2024-11-27,88.48708265945473,88.929518072752,87.86767578125,87.86767578125,170339,0.0,0.0
2024-11-28,87.86767491669369,88.04464637985987,87.24826129355492,87.77918243408203,156260,0.0,0.0
2024-11-29,87.33674111977918,88.48707580566406,86.98279821737903,88.48707580566406,215130,0.0,0.0
2024-12-02,88.4870834660323,88.92951888336246,88.31011199951172,88.31011199951172,227048,0.0,0.0
2024-12-03,88.48707580566406,88.92951118469239,88.39859008006403,88.48707580566406,193273,0.0,0.0
2024-12-04,88.9295204464752,89.37195587158203,88.48708502136834,89.37195587158203,236466,0.0,0.0
2024-12-05,89.37194906901843,89.81438446044922,88.92951367758765,89.81438446044922,190510,0.0,0.0
2024-12-06,89.37195308391865,92.46900096306436,89.37195308391865,92.0265655517578,646497,0.0,0.0
2024-12-09,92.0265655517578,92.0265655517578,90.69925931783824,92.0265655517578,272296,0.0,0.0
2024-12-10,92.02656309546494,92.02656309546494,90.69925689697266,90.69925689697266,146145,0.0,0.0
2024-12-11,91.5841285187064,92.0265639221784,91.14169311523438,91.14169311523438,163144,0.0,0.0
2024-12-12,92.0265639221784,92.0265639221784,91.14169311523438,91.14169311523438,140811,0.0,0.0
2024-12-13,91.14169311523438,91.5841285187064,89.37195150134633,91.14169311523438,262197,0.0,0.0
2024-12-16,92.0265679382035,95.5660513204421,92.0265679382035,93.35387420654295,817385,0.0,0.0
2024-12-17,93.7963096293228,93.7963096293228,92.46900336098332,93.35387420654295,315143,0.0,0.0
2024-12-18,93.79630443537346,94.6811752319336,93.3538690370934,94.6811752319336,319343,0.0,0.0
2024-12-19,94.23873392740886,94.23873392740886,90.69925096299912,91.58412170410156,454535,0.0,0.0
2024-12-20,91.58412686516256,92.02656226064646,90.25682067871094,90.25682067871094,507553,0.0,0.0
2024-12-23,91.58412584268822,93.79630279541016,91.58412584268822,93.79630279541016,323530,0.0,0.0
2024-12-24,94.23874505210262,94.23874505210262,92.91143878376316,93.35387420654295,111403,0.0,0.0
2024-12-25,94.23874343068977,94.23874343068977,92.46900177001952,92.46900177001952,169025,0.0,0.0
2024-12-26,92.46899932565042,93.35387013259444,91.14169311523438,91.14169311523438,170252,0.0,0.0
2024-12-27,92.46900177001952,93.7963080155222,92.46900177001952,92.46900177001952,301145,0.0,0.0
2024-12-30,92.91143878376316,93.35387420654295,92.46900336098332,93.35387420654295,143288,0.0,0.0
2024-12-31,92.91143283038072,94.23873901367188,92.02656204151997,94.23873901367188,267574,0.0,0.0
2025-01-02,94.68117966424852,94.68117966424852,92.02656715029762,92.91143798828124,254694,0.0,0.0
2025-01-03,92.0265679382035,93.35387420654295,92.0265679382035,93.35387420654295,126552,0.0,0.0
2025-01-06,93.35387260035463,93.7963080155222,92.46900177001952,92.46900177001952,135122,0.0,0.0
2025-01-07,92.46900336098332,93.35387420654295,92.0265679382035,93.35387420654295,205045,0.0,0.0
2025-01-08,93.35387340727308,93.79630882626488,92.91143798828124,92.91143798828124,166952,0.0,0.0
2025-01-09,92.91142781575522,92.91142781575522,91.58412170410156,91.58412170410156,166112,0.0,0.0
2025-01-10,91.14169229647008,92.02656309546494,90.25682149747524,90.69925689697266,289551,0.0,0.0
2025-01-13,88.92951449225932,90.25682067871094,88.48707909677543,90.25682067871094,393050,0.0,0.0
2025-01-14,90.6992552433108,90.6992552433108,89.81438446044922,89.81438446044922,101013,0.0,0.0
2025-01-15,89.81438528322707,91.14169146967868,89.81438528322707,90.25682067871094,139025,0.0,0.0
2025-01-16,90.69926214690256,91.1416975720094,89.37195587158203,89.37195587158203,236130,0.0,0.0
2025-01-17,89.81438528322707,90.69925607419482,89.81438528322707,90.25682067871094,149999,0.0,0.0
2025-01-20,90.25682149747524,91.58412769596752,90.25682149747524,90.69925689697266,117185,0.0,0.0
2025-01-21,90.69925689697266,91.58412769596752,90.25682149747524,90.69925689697266,119054,0.0,0.0
2025-01-22,91.14169472914476,92.46900096306436,90.69925931783824,92.0265655517578,220468,0.0,0.0
2025-02-03,92.02656226064646,92.02656226064646,89.81438528322707,90.25682067871094,282445,0.0,0.0
2025-02-04,91.14169311523438,92.0265639221784,90.69925771176236,91.14169311523438,152100,0.0,0.0
2025-02-05,91.58412170410156,92.468992445204,91.14168633355035,91.58412170410156,188417,0.0,0.0
2025-02-06,91.5841309396844,92.46900177001952,91.5841309396844,92.46900177001952,110205,0.0,0.0
2025-02-07,92.468992445204,92.468992445204,91.58412170410156,91.58412170410156,116600,0.0,0.0
2025-02-10,91.58412602617236,91.58412602617236,89.81438446044922,89.81438446044922,412204,0.0,0.0
2025-02-11,90.25682672179572,90.69926214690256,89.37195587158203,89.37195587158203,196340,0.0,0.0
2025-02-12,89.37195587158203,90.69926214690256,89.37195587158203,89.37195587158203,156121,0.0,0.0
2025-02-13,89.37195587158203,90.25682672179572,88.9295204464752,89.37195587158203,493309,0.0,0.0
2025-02-14,87.15977558945164,88.92951722578569,86.18641903967364,87.60221099853516,1249068,0.0,0.0
2025-02-17,87.9561638614459,89.37195587158203,87.9561638614459,89.37195587158203,285285,0.0,0.0
2025-02-18,89.3719465637207,89.3719465637207,88.48707580566406,88.48707580566406,166040,0.0,0.0
2025-02-19,88.48708423215952,89.37195507448111,88.48708423215952,88.92951965332031,117476,0.0,0.0
2025-02-20,88.48708423215952,89.37195507448111,88.48708423215952,88.92951965332031,109513,0.0,0.0
2025-02-21,88.9295204464752,89.81439129668888,88.9295204464752,89.37195587158203,126100,0.0,0.0
2025-02-24,89.37195507448111,89.37195507448111,88.48708423215952,88.92951965332031,123210,0.0,0.0
2025-02-25,88.48707580566406,88.92951118469239,88.39859008006403,88.48707580566406,165183,0.0,0.0
2025-02-26,88.48707580566406,88.92951118469239,88.39859008006403,88.48707580566406,147100,0.0,0.0
2025-02-27,88.48708423215952,88.92951965332031,88.48708423215952,88.92951965332031,209363,0.0,0.0
2025-03-03,88.92951965332031,88.92951965332031,88.3101127641067,88.92951965332031,127424,0.0,0.0
2025-03-04,88.48707580566406,88.92951118469239,87.7791764988075,88.48707580566406,209210,0.0,0.0
2025-03-05,88.31010435446399,88.92951118469239,88.22161187783583,88.48707580566406,103952,0.0,0.0
2025-03-06,88.9295204464752,89.37195587158203,88.9295204464752,89.37195587158203,106022,0.0,0.0
2025-03-07,89.37195507448111,89.37195507448111,88.48708423215952,88.92951965332031,138193,0.0,0.0
2025-03-10,97.7782211303711,97.7782211303711,97.7782211303711,97.7782211303711,800315,0.0,0.0
2025-03-11,97.7782227725726,101.31770594986033,96.45091658108971,98.66309356689452,2884647,0.0,0.0
2025-03-12,99.1055263202784,102.20257401778709,98.66309093492,101.31770324707033,930216,0.0,0.0
2025-03-13,101.3177092632008,101.3177092632008,99.54796761668202,100.4328384399414,420400,0.0,0.0
2025-03-14,100.43283247635355,101.31770324707033,99.99039709099516,101.31770324707033,322494,0.0,0.0
2025-03-17,101.31771007337068,101.31771007337068,99.990403827868,100.87527465820312,332030,0.0,0.0
2025-03-18,100.87527465820312,101.31771007337068,100.43283924303556,100.87527465820312,237011,0.0,0.0
2025-03-19,100.87527303780077,100.87527303780077,99.99040222167967,99.99040222167967,252374,0.0,0.0
2025-03-20,99.99040222167967,100.43283762974022,99.54796681361915,99.99040222167967,203669,0.0,0.0
2025-03-21,99.54796518598285,99.99040058680944,98.66309438432964,99.10552978515624,300204,0.0,0.0
2025-03-24,98.66309274209512,99.10552813555744,97.77822195517052,98.2206573486328,211405,0.0,0.0
2025-03-25,99.1055289640555,99.1055289640555,98.22065816973355,98.66309356689452,146161,0.0,0.0
2025-03-26,99.10553140555864,100.87527303780077,99.10553140555864,99.99040222167967,255100,0.0,0.0
2025-03-27,99.990403827868,100.87527465820312,99.10553299753288,100.87527465820312,233161,0.0,0.0
2025-03-28,100.87527303780077,100.87527303780077,98.6630959974981,99.99040222167967,194083,0.0,0.0
2025-03-31,98.2206573486328,98.66309274209512,97.77822195517052,98.2206573486328,300280,0.0,0.0
2025-04-01,98.22065979003906,99.54796600341795,97.77822438557942,99.54796600341795,121085,0.0,0.0
2025-04-02,99.54796518598285,99.54796518598285,98.66309438432964,99.10552978515624,68100,0.0,0.0
2025-04-07,89.37195587158203,92.02656842222308,89.37195587158203,89.37195587158203,1504280,0.0,0.0
2025-04-08,92.02656204151997,95.56604519696305,91.1416912526592,94.23873901367188,1387538,0.0,0.0
2025-04-09,92.9114384437675,93.79630928608908,88.92951965332031,88.92951965332031,951962,0.0,0.0
2025-04-10,97.7782271572444,97.7782271572444,95.56605007223888,96.8933563232422,779689,0.0,0.0
2025-04-11,94.23874224825389,96.45091929633496,93.79630683863766,96.00848388671876,554530,0.0,0.0
2025-04-14,96.00848142677378,96.00848142677378,93.3538690370934,94.6811752319336,404237,0.0,0.0
2025-04-15,93.79630524391352,95.56604685228923,93.3538698418196,95.12361145019533,256200,0.0,0.0
2025-04-16,93.79630443537346,95.12361063021363,93.79630443537346,94.6811752319336,200036,0.0,0.0
2025-04-17,94.23873901367188,95.12360980253264,93.79630361924148,94.23873901367188,101742,0.0,0.0
2025-04-18,94.23873818595456,94.68117357649894,93.79630279541016,93.79630279541016,118036,0.0,0.0
2025-04-21,93.79630279541016,95.12360896704332,93.79630279541016,93.79630279541016,185155,0.0,0.0
2025-04-22,94.23873901367188,96.0084805913934,93.79630361924148,94.23873901367188,338529,0.0,0.0
2025-04-23,94.6811752319336,95.56604602849372,94.6811752319336,94.6811752319336,199205,0.0,0.0
2025-04-24,94.2387442452567,94.68117966424852,92.91143798828124,92.91143798828124,271184,0.0,0.0
2025-04-25,93.7963080155222,93.7963080155222,92.02656635485198,92.46900177001952,282105,0.0,0.0
2025-04-28,93.35387260035463,93.35387260035463,92.46900177001952,92.46900177001952,111002,0.0,0.0
2025-04-29,92.91143201432138,94.23873818595456,92.468996623777,93.79630279541016,184104,0.0,0.0
2025-04-30,93.35386822481112,94.23873901367188,92.46899743595031,94.23873901367188,410213,0.0,0.0
2025-05-02,94.6811752319336,95.56604602849372,93.3538690370934,94.6811752319336,293352,0.0,0.0
2025-05-05,94.68117604810138,96.00848225438315,94.23874064600744,95.12361145019533,406800,0.0,0.0
2025-05-06,94.23874064600744,95.56604685228923,94.23874064600744,95.12361145019533,196118,0.0,0.0
2025-05-07,94.68117440810224,95.12360980253264,93.35386822481112,94.23873901367188,264021,0.0,0.0
2025-05-08,94.23873818595456,94.68117357649894,93.35386740486577,93.79630279541016,211800,0.0,0.0
2025-05-09,93.7963096293228,94.23874505210262,93.35387420654295,93.35387420654295,186326,0.0,0.0
2025-05-12,93.7963096293228,94.68118047488244,92.91143878376316,93.35387420654295,300629,0.0,0.0
2025-05-13,93.35387420654295,94.68118047488244,92.46900336098332,93.35387420654295,393020,0.0,0.0
2025-05-14,93.79630361924148,94.68117440810224,93.35386822481112,94.23873901367188,243023,0.0,0.0
2025-05-15,94.23873818595456,95.12360896704332,93.79630279541016,93.79630279541016,239007,0.0,0.0
2025-05-16,94.23874224825389,96.45091929633496,94.23874224825389,96.00848388671876,448070,0.0,0.0
2025-05-19,96.00848307432952,96.00848307432952,94.68117685671206,95.56604766845705,288226,0.0,0.0
2025-05-20,95.56604602849372,95.56604602849372,94.6811752319336,94.6811752319336,313098,0.0,0.0
2025-05-21,94.68117685671206,95.56604766845705,94.23874145083956,95.56604766845705,346004,0.0,0.0
2025-05-22,94.68117440810224,95.12360980253264,94.23873901367188,94.23873901367188,104130,0.0,0.0
2025-05-23,94.23873901367188,95.12360980253264,94.23873901367188,94.23873901367188,95500,0.0,0.0
2025-05-26,94.23873983365353,95.56604602849372,94.23873983365353,94.6811752319336,257066,0.0,0.0
2025-05-27,95.12361063021363,95.12361063021363,94.23873983365353,94.6811752319336,377309,0.0,0.0
2025-05-28,94.68117440810224,95.56604519696305,93.79630361924148,94.23873901367188,288004,0.0,0.0
2025-05-29,94.68117966424852,94.68117966424852,92.91143798828124,92.91143798828124,440482,0.0,0.0
2025-06-02,92.9114338944598,92.9114338944598,90.69925689697266,90.69925689697266,575050,0.0,0.0
2025-06-03,91.14169311523438,91.5841285187064,90.25682230829035,91.14169311523438,484070,0.0,0.0
2025-06-04,92.02656635485198,93.35387260035463,92.02656635485198,92.46900177001952,361100,0.0,0.0
2025-06-05,92.91142781575522,92.91142781575522,91.58412170410156,91.58412170410156,248025,0.0,0.0
2025-06-06,91.14169229647008,91.58412769596752,90.25682149747524,90.69925689697266,589288,0.0,0.0
2025-06-09,91.14169146967868,91.58412686516256,89.81438528322707,90.25682067871094,444112,0.0,0.0
2025-06-10,90.25682149747524,91.58412769596752,90.25682149747524,90.69925689697266,462226,0.0,0.0
2025-06-11,91.5841301404513,92.46900096306436,91.14169472914476,92.0265655517578,391243,0.0,0.0
2025-06-12,91.58412170410156,92.468992445204,91.14168633355035,91.58412170410156,365132,0.0,0.0
2025-06-13,91.14169552451686,93.35387260035463,91.14169552451686,92.46900177001952,515543,0.0,0.0
2025-06-16,92.46900256928944,93.79630882626488,92.46900256928944,92.91143798828124,466230,0.0,0.0
2025-06-17,93.7963096293228,96.00848674322192,93.35387420654295,93.35387420654295,1216335,0.0,0.0
2025-06-18,94.23873818595456,94.68117357649894,92.91143201432138,93.79630279541016,869397,0.0,0.0
2025-06-19,93.35387260035463,94.23874343068977,92.46900177001952,92.46900177001952,792506,0.0,0.0
2025-06-20,92.46900096306436,93.3538717856774,91.14169472914476,92.0265655517578,1251740,0.0,0.0
2025-06-23,90.69925931783824,92.46900096306436,90.69925931783824,92.0265655517578,934351,0.0,0.0
2025-06-24,91.58412170410156,92.0265570746528,90.25681559244792,91.58412170410156,1272666,0.0,0.0
2025-06-25,91.58412769596752,91.58412769596752,90.69925689697266,90.69925689697266,820400,0.0,0.0
2025-06-26,91.5841285187064,91.5841285187064,91.14169311523438,91.14169311523438,1327188,0.0,0.0
2025-06-27,92.2352030947177,93.75660705566406,91.94993667814124,93.75660705566406,2115349,7.15,0.0
2025-06-30,93.94678653595844,94.70748488467343,93.1860809326172,93.1860809326172,1386260,0.0,0.0
2025-07-01,93.85169243353768,95.56327640533448,93.66151966094972,95.08783721923828,532364,0.0,0.0
2025-07-02,95.08783846273278,95.08783846273278,94.04187369056798,94.99275207519533,274715,0.0,0.0
2025-07-03,94.6123969240259,94.89766333419,93.85169133333903,93.94678497314452,474576,0.0,0.0
2025-07-04,94.13696040297972,94.99275240302298,94.13696040297972,94.32713317871094,308598,0.0,0.0
2025-07-07,94.0418701171875,94.61239567535992,93.85169009471264,94.0418701171875,109897,0.0,0.0
2025-07-08,94.51731211115126,94.51731211115126,93.1860809326172,93.1860809326172,281650,0.0,0.0
2025-07-09,92.90081246790636,92.99590610719554,91.47449493408205,91.47449493408205,941710,0.0,0.0
2025-07-10,91.47449493408205,91.94993411202348,90.80888298681448,91.47449493408205,289581,0.0,0.0
2025-07-11,92.1401138305664,92.90081215997562,91.66467465420088,92.1401138305664,356107,0.0,0.0
2025-07-14,92.14011772698316,93.56643531639584,92.14011772698316,92.42537689208984,395220,0.0,0.0
2025-07-15,92.42537298361007,93.18607856764535,92.04502744621853,92.1401138305664,195240,0.0,0.0
2025-07-16,91.8548468588114,92.23519964849328,91.56958770751952,91.56958770751952,321110,0.0,0.0
2025-07-17,91.56959284679876,92.23520482512951,91.37941281397109,91.759765625,163124,0.0,0.0
2025-07-18,92.42537635053984,92.80572915641324,91.56959160560773,91.85485076904295,308207,0.0,0.0
2025-07-21,92.2352002149143,92.52046662258408,91.75976103854876,92.1401138305664,93390,0.0,0.0
2025-07-22,92.14011968754431,92.61555889413164,91.66468048095705,91.66468048095705,252009,0.0,0.0
2025-07-23,91.94994034725303,93.66152440575712,91.94994034725303,93.47135162353516,338110,0.0,0.0
2025-07-24,93.28117141353636,93.28117141353636,92.2352066040039,92.2352066040039,231010,0.0,0.0
2025-07-25,92.04503382213495,92.2352066040039,91.56959461283596,92.2352066040039,346883,0.0,0.0
2025-07-28,91.94993661135597,91.94993661135597,90.90397184237918,91.2843246459961,546160,0.0,0.0
2025-07-29,91.28432386415462,91.28432386415462,89.47765350341797,89.47765350341797,570086,0.0,0.0
2025-07-30,89.57274220728262,90.80888702677515,89.57274220728262,90.52362060546876,221007,0.0,0.0
2025-07-31,90.80888186003033,90.90396824351352,89.85800351594624,90.33344268798828,233077,0.0,0.0
2025-08-04,89.95309126304213,92.71063995361328,89.95309126304213,92.71063995361328,385750,0.0,0.0
2025-08-05,92.71064050906806,93.28116607666016,92.3302877124646,93.28116607666016,282112,0.0,0.0
2025-08-06,93.4713491344633,94.3271338862998,93.18608271410017,93.6615219116211,397546,0.0,0.0
2025-08-07,97.94047320060184,100.79310834236692,96.98959482001348,99.36679077148438,2077372,0.0,0.0
2025-08-08,99.36678942512064,99.36678942512064,96.98959350585938,96.98959350585938,313905,0.0,0.0
2025-08-11,96.98959350585938,97.46503268971162,96.51415432200712,96.98959350585938,178079,0.0,0.0
2025-08-12,98.41591590049708,100.79311193674096,98.41591590049708,100.3176727294922,689126,0.0,0.0
2025-08-13,99.36679077148438,100.79310834236692,99.36679077148438,99.36679077148438,275453,0.0,0.0
2025-08-14,99.8422335222434,101.26855114398974,99.36679431499464,100.3176727294922,401300,0.0,0.0
2025-08-15,101.26855114398974,101.26855114398974,99.36679431499464,100.3176727294922,194600,0.0,0.0
2025-08-18,100.31766733756432,100.31766733756432,98.41591061078584,98.89134979248048,186901,0.0,0.0
2025-08-19,97.9404754638672,98.891353866429,97.9404754638672,97.9404754638672,112136,0.0,0.0
2025-08-20,98.891353866429,98.891353866429,96.98959706130536,97.9404754638672,184100,0.0,0.0
2025-08-21,97.46503046745264,98.89134798648853,97.46503046745264,98.41590881347656,139130,0.0,0.0
2025-08-22,98.41590881347656,98.89134798648853,97.46503046745264,98.41590881347656,159146,0.0,0.0
2025-08-25,98.41591415405274,99.84223175048828,98.41591415405274,99.84223175048828,179570,0.0,0.0
2025-08-26,99.36679255167644,100.31767094930014,98.89135335286458,99.84223175048828,235242,0.0,0.0
2025-08-27,99.84223175048828,100.79311014811198,99.36679255167644,99.84223175048828,220033,0.0,0.0
2025-08-28,99.36679431499464,100.79311193674096,99.36679431499464,100.3176727294922,157100,0.0,0.0
2025-08-29,100.31766647762724,102.69486236572266,100.31766647762724,102.69486236572266,586866,0.0,0.0
2025-09-01,103.17030638964188,106.49838078930772,103.17030638964188,106.02294158935548,647818,0.0,0.0
2025-09-02,104.59662000868056,108.40013346354166,104.59662000868056,106.97381591796876,341980,0.0,0.0
2025-09-03,107.4492594185522,112.6790906291897,107.4492594185522,112.20365142822266,841154,0.0,0.0
2025-09-04,112.20365142822266,113.15452983015676,111.25277302628857,112.20365142822266,381571,0.0,0.0
2025-09-05,112.2036491617498,114.1054059272032,110.3018923962964,113.62996673583984,554131,0.0,0.0
2025-09-08,114.10540412454044,114.58084330839267,113.15452575683594,113.15452575683594,259200,0.0,0.0
2025-09-09,112.67908657298368,113.15452575683594,110.30189065372242,113.15452575683594,569344,0.0,0.0
2025-09-10,112.20365142822266,112.6790906291897,110.77733382532152,112.20365142822266,353174,0.0,0.0
2025-09-11,110.77732892432068,112.2036464641188,108.87557220458984,108.87557220458984,887635,0.0,0.0
2025-09-12,109.82645416259766,111.72821094463396,109.35101496708856,109.82645416259766,255294,0.0,0.0
2025-09-15,109.82645056445526,110.77732892432068,108.87557220458984,108.87557220458984,133433,0.0,0.0
2025-09-16,108.8755744664015,109.35101365621112,107.44925689697266,107.44925689697266,325189,0.0,0.0
2025-09-17,106.4983771829044,107.92469473446116,105.07205963134766,105.07205963134766,428607,0.0,0.0
2025-09-18,106.02293799905216,106.97381636675664,105.07205963134766,105.07205963134766,431503,0.0,0.0
2025-09-19,105.5475001377342,107.92469608678228,105.07206094792458,107.44925689697266,399442,0.0,0.0
2025-09-22,107.44925466479172,109.35101138452256,107.44925466479172,108.87557220458984,370753,0.0,0.0
2025-09-23,108.87557177891549,111.2527676692848,108.87557177891549,110.77732849121094,267132,0.0,0.0
2025-09-24,112.20365091959636,115.05628611246746,112.20365091959636,114.10540771484376,764514,0.0,0.0
2025-09-25,113.62996494068818,115.05628249224492,112.67908657298368,113.15452575683594,420904,0.0,0.0
2025-09-26,113.62996494068818,114.10540412454044,111.72820820527916,113.15452575683594,322322,0.0,0.0
